loan_id,customer_id,cluster
L0039900,C032146,C1
L0039901,C032146,C1
L0039902,C032147,C2
L0039903,C032148,C1
L0039904,C032149,C2
L0039905,C032150,C4
L0039906,C032150,C4
L0039907,C032150,C4
L0039908,C032151,C2
L0039909,C032152,C2
L0039910,C032153,C4
L0039911,C032154,C2
L0039912,C032155,C2
L0039913,C032156,C2
L0039914,C032157,C2
L0039915,C032158,C2
L0039916,C032159,C3
L0039917,C032159,C3
L0039918,C032160,C4
L0039919,C032161,C3
L0039920,C032161,C3
L0039921,C032162,C1
L0039922,C032163,C3
L0039923,C032163,C3
L0039924,C032163,C3
L0039925,C032164,C2
L0039926,C032165,C1
L0039927,C032166,C1
L0039928,C032166,C1
L0039929,C032167,C1
L0039930,C032168,C2
L0039931,C032169,C2
L0039932,C032170,C2
L0039933,C032171,C1
L0039934,C032172,C3
L0039935,C032172,C3
L0039936,C032172,C3
L0039937,C032173,C4
L0039938,C032173,C4
L0039939,C032174,C2
L0039940,C032175,C1
L0039941,C032176,C1
L0039942,C032177,C4
L0039943,C032178,C3
L0039944,C032178,C3
L0039945,C032179,C2
L0039946,C032180,C2
L0039947,C032181,C2
L0039948,C032182,C2
L0039949,C032183,C2
L0039950,C032184,C2
L0039951,C032185,C2
L0039952,C032186,C1
L0039953,C032186,C1
L0039954,C032187,C2
L0039955,C032188,C2
L0039956,C032189,C2
L0039957,C032190,C1
L0039958,C032191,C2
L0039959,C032192,C2
L0039960,C032193,C3
L0039961,C032193,C3
L0039962,C032193,C3
L0039963,C032194,C1
L0039964,C032195,C2
L0039965,C032196,C2
L0039966,C032197,C4
L0039967,C032198,C2
L0039968,C032199,C1
L0039969,C032200,C1
L0039970,C032201,C1
L0039971,C032202,C1
L0039972,C032203,C2
L0039973,C032204,C2
L0039974,C032205,C1
L0039975,C032206,C4
L0039976,C032207,C2
L0039977,C032208,C2
L0039978,C032209,C3
L0039979,C032209,C3
L0039980,C032210,C2
L0039981,C032211,C2
L0039982,C032212,C3
L0039983,C032212,C3
L0039984,C032212,C3
L0039985,C032213,C2
L0039986,C032214,C1
L0039987,C032215,C3
L0039988,C032215,C3
L0039989,C032216,C4
L0039990,C032216,C4
L0039991,C032217,C2
L0039992,C032218,C3
L0039993,C032218,C3
L0039994,C032218,C3
L0039995,C032219,C2
L0039996,C032220,C2
L0039997,C032221,C1
L0039998,C032222,C2
L0039999,C032222,C2
L0040000,C032223,C2
L0040001,C032224,C2
L0040002,C032225,C2
L0040003,C032226,C2
L0040004,C032227,C2
L0040005,C032228,C2
L0040006,C032229,C2
L0040007,C032230,C3
L0040008,C032230,C3
L0040009,C032230,C3
L0040010,C032231,C3
L0040011,C032231,C3
L0040012,C032232,C4
L0040013,C032233,C2
L0040014,C032233,C2
L0040015,C032234,C2
L0040016,C032235,C1
L0040017,C032236,C4
L0040018,C032237,C2
L0040019,C032238,C3
L0040020,C032238,C3
L0040021,C032239,C1
L0040022,C032240,C3
L0040023,C032240,C3
L0040024,C032240,C3
L0040025,C032241,C2
L0040026,C032242,C1
L0040027,C032243,C2
L0040028,C032244,C1
L0040029,C032245,C4
L0040030,C032245,C4
L0040031,C032246,C1
L0040032,C032247,C2
L0040033,C032247,C2
L0040034,C032248,C2
L0040035,C032249,C2
L0040036,C032250,C3
L0040037,C032250,C3
L0040038,C032251,C1
L0040039,C032252,C2
L0040040,C032253,C1
L0040041,C032254,C2
L0040042,C032255,C3
L0040043,C032255,C3
L0040044,C032256,C4
L0040045,C032257,C4
L0040046,C032258,C2
L0040047,C032259,C2
L0040048,C032260,C2
L0040049,C032261,C1
L0040050,C032262,C3
L0040051,C032262,C3
L0040052,C032262,C3
L0040053,C032263,C3
L0040054,C032263,C3
L0040055,C032264,C2
L0040056,C032265,C2
L0040057,C032266,C2
L0040058,C032267,C3
L0040059,C032267,C3
L0040060,C032267,C3
L0040061,C032268,C2
L0040062,C032269,C1
L0040063,C032270,C2
L0040064,C032271,C2
L0040065,C032272,C2
L0040066,C032273,C1
L0040067,C032274,C2
L0040068,C032275,C1
L0040069,C032276,C1
L0040070,C032277,C2
L0040071,C032278,C1
L0040072,C032279,C3
L0040073,C032279,C3
L0040074,C032280,C2
L0040075,C032281,C2
L0040076,C032282,C1
L0040077,C032283,C1
L0040078,C032284,C1
L0040079,C032285,C1
L0040080,C032285,C1
L0040081,C032286,C3
L0040082,C032286,C3
L0040083,C032287,C4
L0040084,C032288,C2
L0040085,C032289,C1
L0040086,C032290,C2
L0040087,C032291,C2
L0040088,C032292,C4
L0040089,C032293,C2
L0040090,C032294,C2
L0040091,C032295,C2
L0040092,C032296,C2
L0040093,C032297,C2
L0040094,C032298,C2
L0040095,C032299,C3
L0040096,C032299,C3
L0040097,C032299,C3
L0040098,C032300,C2
L0040099,C032301,C2
L0040100,C032302,C2
L0040101,C032303,C2
L0040102,C032303,C2
L0040103,C032304,C2
L0040104,C032305,C3
L0040105,C032305,C3
L0040106,C032305,C3
L0040107,C032306,C2
L0040108,C032307,C2
L0040109,C032308,C1
L0040110,C032309,C2
L0040111,C032310,C2
L0040112,C032310,C2
L0040113,C032311,C2
L0040114,C032312,C1
L0040115,C032313,C1
L0040116,C032314,C2
L0040117,C032315,C2
L0040118,C032316,C2
L0040119,C032317,C2
L0040120,C032318,C2
L0040121,C032319,C2
L0040122,C032320,C1
L0040123,C032321,C3
L0040124,C032321,C3
L0040125,C032321,C3
L0040126,C032322,C2
L0040127,C032323,C2
L0040128,C032324,C2
L0040129,C032324,C2
L0040130,C032325,C1
L0040131,C032326,C2
L0040132,C032327,C2
L0040133,C032328,C3
L0040134,C032328,C3
L0040135,C032329,C4
L0040136,C032330,C2
L0040137,C032331,C1
L0040138,C032332,C2
L0040139,C032333,C2
L0040140,C032334,C2
L0040141,C032335,C2
L0040142,C032336,C4
L0040143,C032337,C2
L0040144,C032338,C2
L0040145,C032339,C1
L0040146,C032340,C3
L0040147,C032340,C3
L0040148,C032341,C2
L0040149,C032342,C2
L0040150,C032343,C4
L0040151,C032344,C4
L0040152,C032344,C4
L0040153,C032345,C2
L0040154,C032345,C2
L0040155,C032346,C3
L0040156,C032346,C3
L0040157,C032347,C4
L0040158,C032348,C1
L0040159,C032349,C2
L0040160,C032350,C1
L0040161,C032351,C3
L0040162,C032351,C3
L0040163,C032352,C3
L0040164,C032352,C3
L0040165,C032353,C1
L0040166,C032354,C1
L0040167,C032355,C1
L0040168,C032356,C2
L0040169,C032357,C3
L0040170,C032357,C3
L0040171,C032358,C2
L0040172,C032359,C2
L0040173,C032360,C4
L0040174,C032361,C2
L0040175,C032362,C3
L0040176,C032362,C3
L0040177,C032363,C1
L0040178,C032364,C2
L0040179,C032365,C1
L0040180,C032366,C2
L0040181,C032367,C1
L0040182,C032368,C2
L0040183,C032369,C1
L0040184,C032370,C2
L0040185,C032371,C2
L0040186,C032372,C4
L0040187,C032372,C4
L0040188,C032373,C2
L0040189,C032374,C2
L0040190,C032375,C2
L0040191,C032376,C2
L0040192,C032377,C2
L0040193,C032378,C2
L0040194,C032379,C2
L0040195,C032380,C2
L0040196,C032381,C2
L0040197,C032382,C2
L0040198,C032383,C2
L0040199,C032384,C3
L0040200,C032384,C3
L0040201,C032384,C3
L0040202,C032385,C4
L0040203,C032386,C2
L0040204,C032387,C2
L0040205,C032388,C2
L0040206,C032389,C3
L0040207,C032389,C3
L0040208,C032389,C3
L0040209,C032390,C2
L0040210,C032391,C2
L0040211,C032392,C2
L0040212,C032393,C1
L0040213,C032394,C2
L0040214,C032395,C2
L0040215,C032396,C2
L0040216,C032397,C3
L0040217,C032397,C3
L0040218,C032397,C3
L0040219,C032398,C1
L0040220,C032399,C2
L0040221,C032400,C3
L0040222,C032400,C3
L0040223,C032401,C2
L0040224,C032401,C2
L0040225,C032402,C2
L0040226,C032403,C2
L0040227,C032403,C2
L0040228,C032404,C4
L0040229,C032405,C2
L0040230,C032405,C2
L0040231,C032406,C2
L0040232,C032407,C2
L0040233,C032408,C4
L0040234,C032409,C1
L0040235,C032410,C1
L0040236,C032411,C2
L0040237,C032412,C3
L0040238,C032412,C3
L0040239,C032413,C2
L0040240,C032414,C1
L0040241,C032415,C2
L0040242,C032416,C4
L0040243,C032417,C3
L0040244,C032417,C3
L0040245,C032418,C2
L0040246,C032419,C4
L0040247,C032420,C1
L0040248,C032421,C1
L0040249,C032422,C1
L0040250,C032423,C2
L0040251,C032424,C1
L0040252,C032425,C3
L0040253,C032425,C3
L0040254,C032426,C3
L0040255,C032426,C3
L0040256,C032427,C1
L0040257,C032428,C2
L0040258,C032429,C2
L0040259,C032430,C2
L0040260,C032431,C2
L0040261,C032432,C1
L0040262,C032433,C2
L0040263,C032434,C3
L0040264,C032434,C3
L0040265,C032435,C2
L0040266,C032436,C2
L0040267,C032436,C2
L0040268,C032437,C3
L0040269,C032437,C3
L0040270,C032438,C1
L0040271,C032439,C3
L0040272,C032439,C3
L0040273,C032440,C2
L0040274,C032441,C2
L0040275,C032442,C1
L0040276,C032443,C2
L0040277,C032444,C2
L0040278,C032445,C1
L0040279,C032446,C2
L0040280,C032447,C4
L0040281,C032448,C2
L0040282,C032449,C2
L0040283,C032450,C2
L0040284,C032451,C1
L0040285,C032452,C2
L0040286,C032453,C2
L0040287,C032454,C2
L0040288,C032455,C2
L0040289,C032456,C2
L0040290,C032457,C2
L0040291,C032458,C2
L0040292,C032459,C4
L0040293,C032460,C1
L0040294,C032461,C2
L0040295,C032462,C2
L0040296,C032463,C3
L0040297,C032463,C3
L0040298,C032464,C4
L0040299,C032465,C1
L0040300,C032466,C2
L0040301,C032467,C2
L0040302,C032468,C3
L0040303,C032468,C3
L0040304,C032469,C2
L0040305,C032470,C2
L0040306,C032471,C2
L0040307,C032472,C1
L0040308,C032473,C3
L0040309,C032473,C3
L0040310,C032473,C3
L0040311,C032474,C2
L0040312,C032475,C1
L0040313,C032476,C2
L0040314,C032477,C2
L0040315,C032478,C2
L0040316,C032479,C3
L0040317,C032479,C3
L0040318,C032480,C2
L0040319,C032481,C1
L0040320,C032482,C2
L0040321,C032483,C1
L0040322,C032484,C2
L0040323,C032484,C2
L0040324,C032485,C2
L0040325,C032486,C3
L0040326,C032486,C3
L0040327,C032486,C3
L0040328,C032487,C1
L0040329,C032487,C1
L0040330,C032488,C1
L0040331,C032489,C2
L0040332,C032490,C2
L0040333,C032491,C2
L0040334,C032491,C2
L0040335,C032492,C2
L0040336,C032493,C2
L0040337,C032494,C1
L0040338,C032495,C1
L0040339,C032496,C2
L0040340,C032497,C2
L0040341,C032498,C2
L0040342,C032499,C1
L0040343,C032500,C2
L0040344,C032501,C1
L0040345,C032502,C2
L0040346,C032503,C1
L0040347,C032504,C3
L0040348,C032504,C3
L0040349,C032504,C3
L0040350,C032505,C3
L0040351,C032505,C3
L0040352,C032505,C3
L0040353,C032506,C1
L0040354,C032507,C1
L0040355,C032508,C3
L0040356,C032508,C3
L0040357,C032509,C1
L0040358,C032510,C3
L0040359,C032510,C3
L0040360,C032511,C2
L0040361,C032512,C2
L0040362,C032513,C2
L0040363,C032514,C1
L0040364,C032515,C2
L0040365,C032516,C4
L0040366,C032516,C4
L0040367,C032516,C4
L0040368,C032517,C2
L0040369,C032518,C2
L0040370,C032519,C1
L0040371,C032520,C2
L0040372,C032521,C1
L0040373,C032522,C4
L0040374,C032523,C2
L0040375,C032524,C2
L0040376,C032525,C1
L0040377,C032526,C1
L0040378,C032527,C4
L0040379,C032528,C1
L0040380,C032529,C2
L0040381,C032530,C2
L0040382,C032531,C2
L0040383,C032532,C1
L0040384,C032533,C4
L0040385,C032533,C4
L0040386,C032534,C2
L0040387,C032535,C1
L0040388,C032536,C2
L0040389,C032537,C1
L0040390,C032538,C1
L0040391,C032539,C2
L0040392,C032540,C2
L0040393,C032540,C2
L0040394,C032541,C1
L0040395,C032542,C2
L0040396,C032543,C2
L0040397,C032544,C1
L0040398,C032545,C2
L0040399,C032546,C1
L0040400,C032547,C1
L0040401,C032548,C2
L0040402,C032549,C2
L0040403,C032550,C2
L0040404,C032551,C2
L0040405,C032552,C2
L0040406,C032553,C2
L0040407,C032554,C3
L0040408,C032554,C3
L0040409,C032555,C4
L0040410,C032556,C3
L0040411,C032556,C3
L0040412,C032556,C3
L0040413,C032557,C2
L0040414,C032558,C2
L0040415,C032559,C2
L0040416,C032560,C2
L0040417,C032561,C1
L0040418,C032562,C4
L0040419,C032563,C2
L0040420,C032564,C2
L0040421,C032565,C3
L0040422,C032565,C3
L0040423,C032565,C3
L0040424,C032566,C2
L0040425,C032566,C2
L0040426,C032567,C3
L0040427,C032567,C3
L0040428,C032567,C3
L0040429,C032568,C2
L0040430,C032569,C1
L0040431,C032569,C1
L0040432,C032570,C4
L0040433,C032570,C4
L0040434,C032571,C2
L0040435,C032572,C3
L0040436,C032572,C3
L0040437,C032573,C1
L0040438,C032574,C1
L0040439,C032575,C2
L0040440,C032576,C1
L0040441,C032577,C1
L0040442,C032578,C1
L0040443,C032579,C2
L0040444,C032580,C1
L0040445,C032581,C4
L0040446,C032582,C2
L0040447,C032583,C2
L0040448,C032584,C4
L0040449,C032584,C4
L0040450,C032585,C2
L0040451,C032586,C2
L0040452,C032587,C2
L0040453,C032588,C2
L0040454,C032589,C2
L0040455,C032590,C2
L0040456,C032591,C4
L0040457,C032592,C2
L0040458,C032593,C1
L0040459,C032593,C1
L0040460,C032594,C4
L0040461,C032595,C2
L0040462,C032596,C2
L0040463,C032597,C2
L0040464,C032598,C4
L0040465,C032598,C4
L0040466,C032599,C1
L0040467,C032600,C1
L0040468,C032601,C1
L0040469,C032601,C1
L0040470,C032602,C2
L0040471,C032603,C2
L0040472,C032603,C2
L0040473,C032604,C1
L0040474,C032605,C1
L0040475,C032606,C2
L0040476,C032607,C2
L0040477,C032608,C2
L0040478,C032609,C2
L0040479,C032610,C2
L0040480,C032611,C4
L0040481,C032612,C2
L0040482,C032613,C4
L0040483,C032614,C2
L0040484,C032615,C2
L0040485,C032616,C3
L0040486,C032616,C3
L0040487,C032617,C1
L0040488,C032618,C1
L0040489,C032619,C2
L0040490,C032620,C2
L0040491,C032621,C3
L0040492,C032621,C3
L0040493,C032622,C2
L0040494,C032623,C2
L0040495,C032624,C1
L0040496,C032625,C2
L0040497,C032626,C2
L0040498,C032627,C1
L0040499,C032628,C2
L0040500,C032629,C1
L0040501,C032630,C1
L0040502,C032630,C1
L0040503,C032631,C4
L0040504,C032632,C2
L0040505,C032633,C1
L0040506,C032634,C2
L0040507,C032635,C3
L0040508,C032635,C3
L0040509,C032636,C2
L0040510,C032637,C2
L0040511,C032638,C1
L0040512,C032639,C3
L0040513,C032639,C3
L0040514,C032640,C2
L0040515,C032641,C1
L0040516,C032642,C1
L0040517,C032643,C4
L0040518,C032644,C2
L0040519,C032645,C1
L0040520,C032645,C1
L0040521,C032646,C1
L0040522,C032647,C4
L0040523,C032647,C4
L0040524,C032648,C1
L0040525,C032649,C2
L0040526,C032650,C2
L0040527,C032651,C4
L0040528,C032652,C4
L0040529,C032653,C1
L0040530,C032654,C2
L0040531,C032655,C1
L0040532,C032656,C2
L0040533,C032657,C2
L0040534,C032658,C1
L0040535,C032659,C2
L0040536,C032660,C2
L0040537,C032661,C2
L0040538,C032662,C1
L0040539,C032663,C4
L0040540,C032663,C4
L0040541,C032664,C2
L0040542,C032665,C1
L0040543,C032666,C3
L0040544,C032666,C3
L0040545,C032666,C3
L0040546,C032667,C1
L0040547,C032668,C4
L0040548,C032669,C1
L0040549,C032670,C2
L0040550,C032671,C1
L0040551,C032672,C4
L0040552,C032673,C4
L0040553,C032673,C4
L0040554,C032674,C1
L0040555,C032675,C2
L0040556,C032676,C2
L0040557,C032677,C2
L0040558,C032678,C2
L0040559,C032679,C1
L0040560,C032680,C3
L0040561,C032680,C3
L0040562,C032680,C3
L0040563,C032681,C1
L0040564,C032682,C2
L0040565,C032683,C2
L0040566,C032684,C2
L0040567,C032685,C2
L0040568,C032686,C2
L0040569,C032687,C1
L0040570,C032688,C4
L0040571,C032688,C4
L0040572,C032689,C2
L0040573,C032690,C1
L0040574,C032690,C1
L0040575,C032691,C2
L0040576,C032692,C2
L0040577,C032693,C3
L0040578,C032693,C3
L0040579,C032693,C3
L0040580,C032694,C3
L0040581,C032694,C3
L0040582,C032695,C1
L0040583,C032696,C1
L0040584,C032697,C4
L0040585,C032698,C2
L0040586,C032699,C3
L0040587,C032699,C3
L0040588,C032700,C3
L0040589,C032700,C3
L0040590,C032700,C3
L0040591,C032701,C3
L0040592,C032701,C3
L0040593,C032701,C3
L0040594,C032702,C2
L0040595,C032703,C1
L0040596,C032704,C1
L0040597,C032705,C3
L0040598,C032705,C3
L0040599,C032706,C2
L0040600,C032707,C2
L0040601,C032708,C1
L0040602,C032709,C2
L0040603,C032710,C2
L0040604,C032711,C4
L0040605,C032712,C1
L0040606,C032713,C2
L0040607,C032714,C2
L0040608,C032715,C2
L0040609,C032716,C3
L0040610,C032716,C3
L0040611,C032717,C1
L0040612,C032718,C3
L0040613,C032718,C3
L0040614,C032719,C2
L0040615,C032720,C1
L0040616,C032721,C2
L0040617,C032722,C1
L0040618,C032723,C2
L0040619,C032724,C4
L0040620,C032725,C3
L0040621,C032725,C3
L0040622,C032726,C1
L0040623,C032727,C1
L0040624,C032728,C3
L0040625,C032728,C3
L0040626,C032729,C2
L0040627,C032730,C3
L0040628,C032730,C3
L0040629,C032731,C1
L0040630,C032732,C2
L0040631,C032733,C2
L0040632,C032734,C2
L0040633,C032735,C3
L0040634,C032735,C3
L0040635,C032736,C2
L0040636,C032737,C2
L0040637,C032738,C2
L0040638,C032739,C1
L0040639,C032740,C2
L0040640,C032741,C1
L0040641,C032742,C1
L0040642,C032743,C2
L0040643,C032744,C2
L0040644,C032745,C2
L0040645,C032746,C2
L0040646,C032747,C2
L0040647,C032748,C2
L0040648,C032749,C4
L0040649,C032750,C1
L0040650,C032751,C2
L0040651,C032752,C4
L0040652,C032753,C2
L0040653,C032754,C1
L0040654,C032755,C2
L0040655,C032756,C2
L0040656,C032757,C3
L0040657,C032757,C3
L0040658,C032758,C2
L0040659,C032758,C2
L0040660,C032759,C3
L0040661,C032759,C3
L0040662,C032760,C2
L0040663,C032760,C2
L0040664,C032761,C2
L0040665,C032762,C2
L0040666,C032763,C2
L0040667,C032764,C1
L0040668,C032765,C2
L0040669,C032766,C2
L0040670,C032767,C2
L0040671,C032768,C2
L0040672,C032769,C2
L0040673,C032770,C3
L0040674,C032770,C3
L0040675,C032771,C2
L0040676,C032772,C1
L0040677,C032773,C2
L0040678,C032774,C1
L0040679,C032774,C1
L0040680,C032775,C2
L0040681,C032776,C2
L0040682,C032777,C2
L0040683,C032778,C2
L0040684,C032779,C1
L0040685,C032780,C2
L0040686,C032781,C1
L0040687,C032782,C3
L0040688,C032782,C3
L0040689,C032783,C2
L0040690,C032784,C2
L0040691,C032784,C2
L0040692,C032785,C2
L0040693,C032786,C3
L0040694,C032786,C3
L0040695,C032787,C2
L0040696,C032788,C1
L0040697,C032789,C2
L0040698,C032790,C1
L0040699,C032791,C2
L0040700,C032791,C2
L0040701,C032792,C3
L0040702,C032792,C3
L0040703,C032793,C2
L0040704,C032794,C4
L0040705,C032794,C4
L0040706,C032794,C4
L0040707,C032795,C2
L0040708,C032796,C4
L0040709,C032797,C2
L0040710,C032798,C1
L0040711,C032799,C1
L0040712,C032800,C1
L0040713,C032801,C2
L0040714,C032802,C1
L0040715,C032803,C2
L0040716,C032804,C2
L0040717,C032805,C2
L0040718,C032806,C4
L0040719,C032807,C2
L0040720,C032808,C2
L0040721,C032809,C1
L0040722,C032810,C2
L0040723,C032811,C2
L0040724,C032812,C4
L0040725,C032813,C3
L0040726,C032813,C3
L0040727,C032814,C2
L0040728,C032815,C2
L0040729,C032816,C3
L0040730,C032816,C3
L0040731,C032817,C2
L0040732,C032818,C2
L0040733,C032818,C2
L0040734,C032819,C1
L0040735,C032820,C2
L0040736,C032821,C3
L0040737,C032821,C3
L0040738,C032821,C3
L0040739,C032822,C2
L0040740,C032823,C4
L0040741,C032824,C2
L0040742,C032825,C1
L0040743,C032826,C2
L0040744,C032827,C2
L0040745,C032828,C2
L0040746,C032829,C2
L0040747,C032830,C4
L0040748,C032831,C1
L0040749,C032832,C3
L0040750,C032832,C3
L0040751,C032833,C2
L0040752,C032834,C4
L0040753,C032835,C2
L0040754,C032836,C2
L0040755,C032837,C1
L0040756,C032838,C2
L0040757,C032839,C2
L0040758,C032840,C1
L0040759,C032840,C1
L0040760,C032841,C2
L0040761,C032842,C1
L0040762,C032843,C1
L0040763,C032844,C2
L0040764,C032844,C2
L0040765,C032845,C2
L0040766,C032845,C2
L0040767,C032846,C1
L0040768,C032847,C2
L0040769,C032847,C2
L0040770,C032848,C2
L0040771,C032849,C2
L0040772,C032850,C4
L0040773,C032851,C2
L0040774,C032851,C2
L0040775,C032852,C1
L0040776,C032853,C2
L0040777,C032854,C2
L0040778,C032855,C2
L0040779,C032856,C2
L0040780,C032857,C1
L0040781,C032858,C1
L0040782,C032859,C3
L0040783,C032859,C3
L0040784,C032860,C2
L0040785,C032860,C2
L0040786,C032861,C2
L0040787,C032862,C2
L0040788,C032863,C2
L0040789,C032864,C1
L0040790,C032865,C3
L0040791,C032865,C3
L0040792,C032866,C2
L0040793,C032866,C2
L0040794,C032867,C1
L0040795,C032868,C1
L0040796,C032869,C1
L0040797,C032870,C1
L0040798,C032871,C2
L0040799,C032872,C3
L0040800,C032872,C3
L0040801,C032873,C2
L0040802,C032874,C1
L0040803,C032875,C2
L0040804,C032876,C1
L0040805,C032877,C4
L0040806,C032878,C1
L0040807,C032879,C3
L0040808,C032879,C3
L0040809,C032880,C2
L0040810,C032881,C2
L0040811,C032882,C2
L0040812,C032883,C1
L0040813,C032884,C2
L0040814,C032885,C1
L0040815,C032886,C3
L0040816,C032886,C3
L0040817,C032887,C3
L0040818,C032887,C3
L0040819,C032888,C2
L0040820,C032889,C2
L0040821,C032890,C1
L0040822,C032891,C2
L0040823,C032892,C1
L0040824,C032893,C2
L0040825,C032894,C2
L0040826,C032895,C2
L0040827,C032896,C1
L0040828,C032897,C2
L0040829,C032898,C2
L0040830,C032899,C1
L0040831,C032900,C2
L0040832,C032901,C2
L0040833,C032902,C2
L0040834,C032903,C2
L0040835,C032904,C1
L0040836,C032905,C1
L0040837,C032906,C2
L0040838,C032907,C2
L0040839,C032908,C2
L0040840,C032909,C2
L0040841,C032910,C2
L0040842,C032911,C1
L0040843,C032912,C2
L0040844,C032913,C2
L0040845,C032914,C2
L0040846,C032915,C3
L0040847,C032915,C3
L0040848,C032916,C2
L0040849,C032917,C2
L0040850,C032918,C1
L0040851,C032919,C2
L0040852,C032920,C2
L0040853,C032921,C4
L0040854,C032921,C4
L0040855,C032922,C2
L0040856,C032922,C2
L0040857,C032923,C1
L0040858,C032924,C1
L0040859,C032925,C2
L0040860,C032926,C4
L0040861,C032926,C4
L0040862,C032927,C1
L0040863,C032928,C1
L0040864,C032929,C1
L0040865,C032930,C3
L0040866,C032930,C3
L0040867,C032931,C4
L0040868,C032932,C2
L0040869,C032933,C4
L0040870,C032934,C2
L0040871,C032935,C2
L0040872,C032935,C2
L0040873,C032936,C2
L0040874,C032937,C2
L0040875,C032938,C4
L0040876,C032939,C2
L0040877,C032940,C2
L0040878,C032941,C2
L0040879,C032942,C2
L0040880,C032943,C1
L0040881,C032944,C2
L0040882,C032945,C2
L0040883,C032946,C1
L0040884,C032947,C1
L0040885,C032948,C2
L0040886,C032949,C2
L0040887,C032950,C1
L0040888,C032951,C1
L0040889,C032952,C2
L0040890,C032952,C2
L0040891,C032953,C2
L0040892,C032954,C2
L0040893,C032955,C2
L0040894,C032956,C2
L0040895,C032957,C1
L0040896,C032958,C2
L0040897,C032959,C3
L0040898,C032959,C3
L0040899,C032960,C2
L0040900,C032961,C2
L0040901,C032962,C3
L0040902,C032962,C3
L0040903,C032963,C4
L0040904,C032963,C4
L0040905,C032964,C4
L0040906,C032964,C4
L0040907,C032965,C1
L0040908,C032966,C3
L0040909,C032966,C3
L0040910,C032967,C2
L0040911,C032968,C1
L0040912,C032969,C3
L0040913,C032969,C3
L0040914,C032969,C3
L0040915,C032970,C2
L0040916,C032971,C1
L0040917,C032972,C2
L0040918,C032973,C2
L0040919,C032974,C1
L0040920,C032975,C2
L0040921,C032976,C2
L0040922,C032977,C4
L0040923,C032978,C1
L0040924,C032979,C1
L0040925,C032980,C1
L0040926,C032981,C4
L0040927,C032982,C2
L0040928,C032983,C2
L0040929,C032984,C2
L0040930,C032985,C2
L0040931,C032986,C4
L0040932,C032987,C2
L0040933,C032988,C1
L0040934,C032989,C2
L0040935,C032990,C2
L0040936,C032991,C1
L0040937,C032992,C1
L0040938,C032993,C1
L0040939,C032993,C1
L0040940,C032994,C4
L0040941,C032995,C4
L0040942,C032996,C1
L0040943,C032997,C4
L0040944,C032998,C1
L0040945,C032999,C4
L0040946,C032999,C4
L0040947,C033000,C4
L0040948,C033001,C2
L0040949,C033002,C3
L0040950,C033002,C3
L0040951,C033003,C3
L0040952,C033003,C3
L0040953,C033004,C2
L0040954,C033004,C2
L0040955,C033005,C2
L0040956,C033006,C1
L0040957,C033007,C2
L0040958,C033008,C1
L0040959,C033009,C2
L0040960,C033009,C2
L0040961,C033010,C1
L0040962,C033011,C2
L0040963,C033011,C2
L0040964,C033012,C2
L0040965,C033013,C2
L0040966,C033014,C1
L0040967,C033015,C2
L0040968,C033015,C2
L0040969,C033016,C4
L0040970,C033017,C3
L0040971,C033017,C3
L0040972,C033018,C2
L0040973,C033019,C2
L0040974,C033020,C2
L0040975,C033021,C2
L0040976,C033022,C1
L0040977,C033023,C2
L0040978,C033024,C2
L0040979,C033025,C2
L0040980,C033026,C1
L0040981,C033027,C2
L0040982,C033027,C2
L0040983,C033028,C2
L0040984,C033029,C2
