loan_id,customer_id,segment
L0045044,C036298,1. BNPL (all grades)
L0045045,C036299,3. Personal Mid (C)
L0045046,C036300,5. SME Prime (A-B)
L0045047,C036301,5. SME Prime (A-B)
L0045048,C036302,5. SME Prime (A-B)
L0045049,C036303,3. Personal Mid (C)
L0045050,C036304,1. BNPL (all grades)
L0045051,C036305,5. SME Prime (A-B)
L0045052,C036306,4. Personal Subprime (D-E)
L0045053,C036306,6. SME Non-prime (C-D-E)
L0045054,C036306,4. Personal Subprime (D-E)
L0045055,C036307,3. Personal Mid (C)
L0045056,C036308,4. Personal Subprime (D-E)
L0045057,C036308,1. BNPL (all grades)
L0045058,C036309,5. SME Prime (A-B)
L0045059,C036310,2. Personal Prime (A-B)
L0045060,C036311,6. SME Non-prime (C-D-E)
L0045061,C036311,6. SME Non-prime (C-D-E)
L0045062,C036312,2. Personal Prime (A-B)
L0045063,C036312,2. Personal Prime (A-B)
L0045064,C036313,4. Personal Subprime (D-E)
L0045065,C036313,4. Personal Subprime (D-E)
L0045066,C036314,3. Personal Mid (C)
L0045067,C036315,6. SME Non-prime (C-D-E)
L0045068,C036315,6. SME Non-prime (C-D-E)
L0045069,C036316,4. Personal Subprime (D-E)
L0045070,C036317,2. Personal Prime (A-B)
L0045071,C036318,2. Personal Prime (A-B)
L0045072,C036319,4. Personal Subprime (D-E)
L0045073,C036320,5. SME Prime (A-B)
L0045074,C036321,4. Personal Subprime (D-E)
L0045075,C036321,6. SME Non-prime (C-D-E)
L0045076,C036322,3. Personal Mid (C)
L0045077,C036322,6. SME Non-prime (C-D-E)
L0045078,C036323,4. Personal Subprime (D-E)
L0045079,C036324,2. Personal Prime (A-B)
L0045080,C036325,3. Personal Mid (C)
L0045081,C036326,1. BNPL (all grades)
L0045082,C036327,1. BNPL (all grades)
L0045083,C036328,1. BNPL (all grades)
L0045084,C036329,4. Personal Subprime (D-E)
L0045085,C036330,1. BNPL (all grades)
L0045086,C036331,2. Personal Prime (A-B)
L0045087,C036331,2. Personal Prime (A-B)
L0045088,C036332,4. Personal Subprime (D-E)
L0045089,C036332,4. Personal Subprime (D-E)
L0045090,C036332,1. BNPL (all grades)
L0045091,C036333,1. BNPL (all grades)
L0045092,C036334,6. SME Non-prime (C-D-E)
L0045093,C036335,3. Personal Mid (C)
L0045094,C036336,6. SME Non-prime (C-D-E)
L0045095,C036337,4. Personal Subprime (D-E)
L0045096,C036338,1. BNPL (all grades)
L0045097,C036339,5. SME Prime (A-B)
L0045098,C036340,4. Personal Subprime (D-E)
L0045099,C036340,4. Personal Subprime (D-E)
L0045100,C036341,4. Personal Subprime (D-E)
L0045101,C036342,1. BNPL (all grades)
L0045102,C036343,3. Personal Mid (C)
L0045103,C036344,2. Personal Prime (A-B)
L0045104,C036345,6. SME Non-prime (C-D-E)
L0045105,C036346,2. Personal Prime (A-B)
L0045106,C036347,2. Personal Prime (A-B)
L0045107,C036348,6. SME Non-prime (C-D-E)
L0045108,C036349,1. BNPL (all grades)
L0045109,C036350,5. SME Prime (A-B)
L0045110,C036351,6. SME Non-prime (C-D-E)
L0045111,C036352,5. SME Prime (A-B)
L0045112,C036353,1. BNPL (all grades)
L0045113,C036354,1. BNPL (all grades)
L0045114,C036355,1. BNPL (all grades)
L0045115,C036356,3. Personal Mid (C)
L0045116,C036357,5. SME Prime (A-B)
L0045117,C036358,2. Personal Prime (A-B)
L0045118,C036359,4. Personal Subprime (D-E)
L0045119,C036359,1. BNPL (all grades)
L0045120,C036360,6. SME Non-prime (C-D-E)
L0045121,C036360,3. Personal Mid (C)
L0045122,C036361,3. Personal Mid (C)
L0045123,C036362,1. BNPL (all grades)
L0045124,C036363,1. BNPL (all grades)
L0045125,C036364,4. Personal Subprime (D-E)
L0045126,C036364,1. BNPL (all grades)
L0045127,C036365,1. BNPL (all grades)
L0045128,C036366,1. BNPL (all grades)
L0045129,C036367,1. BNPL (all grades)
L0045130,C036368,3. Personal Mid (C)
L0045131,C036369,4. Personal Subprime (D-E)
L0045132,C036370,4. Personal Subprime (D-E)
L0045133,C036371,3. Personal Mid (C)
L0045134,C036372,2. Personal Prime (A-B)
L0045135,C036373,1. BNPL (all grades)
L0045136,C036374,1. BNPL (all grades)
L0045137,C036374,3. Personal Mid (C)
L0045138,C036375,1. BNPL (all grades)
L0045139,C036376,3. Personal Mid (C)
L0045140,C036377,6. SME Non-prime (C-D-E)
L0045141,C036377,2. Personal Prime (A-B)
L0045142,C036378,2. Personal Prime (A-B)
L0045143,C036379,2. Personal Prime (A-B)
L0045144,C036380,1. BNPL (all grades)
L0045145,C036381,3. Personal Mid (C)
L0045146,C036382,2. Personal Prime (A-B)
L0045147,C036383,1. BNPL (all grades)
L0045148,C036384,5. SME Prime (A-B)
L0045149,C036384,5. SME Prime (A-B)
L0045150,C036385,1. BNPL (all grades)
L0045151,C036386,6. SME Non-prime (C-D-E)
L0045152,C036386,4. Personal Subprime (D-E)
L0045153,C036387,3. Personal Mid (C)
L0045154,C036388,2. Personal Prime (A-B)
L0045155,C036389,1. BNPL (all grades)
L0045156,C036390,1. BNPL (all grades)
L0045157,C036391,1. BNPL (all grades)
L0045158,C036392,3. Personal Mid (C)
L0045159,C036392,6. SME Non-prime (C-D-E)
L0045160,C036393,2. Personal Prime (A-B)
L0045161,C036394,6. SME Non-prime (C-D-E)
L0045162,C036394,1. BNPL (all grades)
L0045163,C036394,1. BNPL (all grades)
L0045164,C036395,1. BNPL (all grades)
L0045165,C036396,1. BNPL (all grades)
L0045166,C036397,5. SME Prime (A-B)
L0045167,C036398,4. Personal Subprime (D-E)
L0045168,C036399,6. SME Non-prime (C-D-E)
L0045169,C036400,5. SME Prime (A-B)
L0045170,C036401,3. Personal Mid (C)
L0045171,C036402,2. Personal Prime (A-B)
L0045172,C036402,5. SME Prime (A-B)
L0045173,C036403,1. BNPL (all grades)
L0045174,C036404,1. BNPL (all grades)
L0045175,C036405,3. Personal Mid (C)
L0045176,C036406,2. Personal Prime (A-B)
L0045177,C036407,1. BNPL (all grades)
L0045178,C036408,2. Personal Prime (A-B)
L0045179,C036409,4. Personal Subprime (D-E)
L0045180,C036410,1. BNPL (all grades)
L0045181,C036411,4. Personal Subprime (D-E)
L0045182,C036411,1. BNPL (all grades)
L0045183,C036411,4. Personal Subprime (D-E)
L0045184,C036412,3. Personal Mid (C)
L0045185,C036413,6. SME Non-prime (C-D-E)
L0045186,C036414,3. Personal Mid (C)
L0045187,C036415,6. SME Non-prime (C-D-E)
L0045188,C036416,1. BNPL (all grades)
L0045189,C036417,6. SME Non-prime (C-D-E)
L0045190,C036418,6. SME Non-prime (C-D-E)
L0045191,C036419,3. Personal Mid (C)
L0045192,C036420,2. Personal Prime (A-B)
L0045193,C036421,1. BNPL (all grades)
L0045194,C036422,1. BNPL (all grades)
L0045195,C036422,2. Personal Prime (A-B)
L0045196,C036423,1. BNPL (all grades)
L0045197,C036424,1. BNPL (all grades)
L0045198,C036425,2. Personal Prime (A-B)
L0045199,C036426,1. BNPL (all grades)
L0045200,C036427,3. Personal Mid (C)
L0045201,C036428,2. Personal Prime (A-B)
L0045202,C036428,5. SME Prime (A-B)
L0045203,C036429,6. SME Non-prime (C-D-E)
L0045204,C036430,4. Personal Subprime (D-E)
L0045205,C036431,1. BNPL (all grades)
L0045206,C036432,1. BNPL (all grades)
L0045207,C036433,3. Personal Mid (C)
L0045208,C036434,1. BNPL (all grades)
L0045209,C036434,5. SME Prime (A-B)
L0045210,C036434,2. Personal Prime (A-B)
L0045211,C036435,1. BNPL (all grades)
L0045212,C036435,6. SME Non-prime (C-D-E)
L0045213,C036436,2. Personal Prime (A-B)
L0045214,C036436,1. BNPL (all grades)
L0045215,C036437,2. Personal Prime (A-B)
L0045216,C036438,4. Personal Subprime (D-E)
L0045217,C036439,6. SME Non-prime (C-D-E)
L0045218,C036440,6. SME Non-prime (C-D-E)
L0045219,C036440,6. SME Non-prime (C-D-E)
L0045220,C036441,6. SME Non-prime (C-D-E)
L0045221,C036442,2. Personal Prime (A-B)
L0045222,C036443,1. BNPL (all grades)
L0045223,C036444,3. Personal Mid (C)
L0045224,C036445,4. Personal Subprime (D-E)
L0045225,C036446,6. SME Non-prime (C-D-E)
L0045226,C036447,3. Personal Mid (C)
L0045227,C036448,1. BNPL (all grades)
L0045228,C036448,6. SME Non-prime (C-D-E)
L0045229,C036448,5. SME Prime (A-B)
L0045230,C036449,2. Personal Prime (A-B)
L0045231,C036450,6. SME Non-prime (C-D-E)
L0045232,C036451,5. SME Prime (A-B)
L0045233,C036452,5. SME Prime (A-B)
L0045234,C036453,1. BNPL (all grades)
L0045235,C036454,2. Personal Prime (A-B)
L0045236,C036454,2. Personal Prime (A-B)
L0045237,C036455,1. BNPL (all grades)
L0045238,C036455,6. SME Non-prime (C-D-E)
L0045239,C036456,3. Personal Mid (C)
L0045240,C036457,2. Personal Prime (A-B)
L0045241,C036458,5. SME Prime (A-B)
L0045242,C036459,1. BNPL (all grades)
L0045243,C036460,1. BNPL (all grades)
L0045244,C036461,1. BNPL (all grades)
L0045245,C036461,3. Personal Mid (C)
L0045246,C036462,4. Personal Subprime (D-E)
L0045247,C036463,5. SME Prime (A-B)
L0045248,C036463,2. Personal Prime (A-B)
L0045249,C036464,2. Personal Prime (A-B)
L0045250,C036465,6. SME Non-prime (C-D-E)
L0045251,C036466,4. Personal Subprime (D-E)
L0045252,C036467,6. SME Non-prime (C-D-E)
L0045253,C036468,3. Personal Mid (C)
L0045254,C036469,6. SME Non-prime (C-D-E)
L0045255,C036470,3. Personal Mid (C)
L0045256,C036470,3. Personal Mid (C)
L0045257,C036471,4. Personal Subprime (D-E)
L0045258,C036472,5. SME Prime (A-B)
L0045259,C036473,3. Personal Mid (C)
L0045260,C036474,3. Personal Mid (C)
L0045261,C036475,4. Personal Subprime (D-E)
L0045262,C036476,1. BNPL (all grades)
L0045263,C036476,3. Personal Mid (C)
L0045264,C036477,4. Personal Subprime (D-E)
L0045265,C036478,2. Personal Prime (A-B)
L0045266,C036479,2. Personal Prime (A-B)
L0045267,C036480,2. Personal Prime (A-B)
L0045268,C036480,1. BNPL (all grades)
L0045269,C036481,3. Personal Mid (C)
L0045270,C036482,2. Personal Prime (A-B)
L0045271,C036483,4. Personal Subprime (D-E)
L0045272,C036484,1. BNPL (all grades)
L0045273,C036485,1. BNPL (all grades)
L0045274,C036486,1. BNPL (all grades)
L0045275,C036487,3. Personal Mid (C)
L0045276,C036488,6. SME Non-prime (C-D-E)
L0045277,C036489,2. Personal Prime (A-B)
L0045278,C036490,1. BNPL (all grades)
L0045279,C036491,1. BNPL (all grades)
L0045280,C036491,1. BNPL (all grades)
L0045281,C036492,5. SME Prime (A-B)
L0045282,C036493,5. SME Prime (A-B)
L0045283,C036494,2. Personal Prime (A-B)
L0045284,C036495,2. Personal Prime (A-B)
L0045285,C036496,1. BNPL (all grades)
L0045286,C036497,3. Personal Mid (C)
L0045287,C036498,6. SME Non-prime (C-D-E)
L0045288,C036499,5. SME Prime (A-B)
L0045289,C036500,1. BNPL (all grades)
L0045290,C036501,2. Personal Prime (A-B)
L0045291,C036501,1. BNPL (all grades)
L0045292,C036501,1. BNPL (all grades)
L0045293,C036502,6. SME Non-prime (C-D-E)
L0045294,C036502,3. Personal Mid (C)
L0045295,C036503,1. BNPL (all grades)
L0045296,C036503,2. Personal Prime (A-B)
L0045297,C036503,5. SME Prime (A-B)
L0045298,C036504,2. Personal Prime (A-B)
L0045299,C036505,1. BNPL (all grades)
L0045300,C036505,1. BNPL (all grades)
L0045301,C036506,4. Personal Subprime (D-E)
L0045302,C036507,4. Personal Subprime (D-E)
L0045303,C036508,2. Personal Prime (A-B)
L0045304,C036509,4. Personal Subprime (D-E)
L0045305,C036510,4. Personal Subprime (D-E)
L0045306,C036511,1. BNPL (all grades)
L0045307,C036512,1. BNPL (all grades)
L0045308,C036513,2. Personal Prime (A-B)
L0045309,C036514,2. Personal Prime (A-B)
L0045310,C036515,6. SME Non-prime (C-D-E)
L0045311,C036516,3. Personal Mid (C)
L0045312,C036517,1. BNPL (all grades)
L0045313,C036518,5. SME Prime (A-B)
L0045314,C036519,1. BNPL (all grades)
L0045315,C036519,5. SME Prime (A-B)
L0045316,C036520,6. SME Non-prime (C-D-E)
L0045317,C036520,1. BNPL (all grades)
L0045318,C036521,1. BNPL (all grades)
L0045319,C036522,2. Personal Prime (A-B)
L0045320,C036523,1. BNPL (all grades)
L0045321,C036524,2. Personal Prime (A-B)
L0045322,C036525,3. Personal Mid (C)
L0045323,C036526,1. BNPL (all grades)
L0045324,C036526,1. BNPL (all grades)
L0045325,C036526,1. BNPL (all grades)
L0045326,C036527,3. Personal Mid (C)
L0045327,C036528,1. BNPL (all grades)
L0045328,C036528,6. SME Non-prime (C-D-E)
L0045329,C036528,6. SME Non-prime (C-D-E)
L0045330,C036529,1. BNPL (all grades)
L0045331,C036530,1. BNPL (all grades)
L0045332,C036531,4. Personal Subprime (D-E)
L0045333,C036532,1. BNPL (all grades)
L0045334,C036533,1. BNPL (all grades)
L0045335,C036534,1. BNPL (all grades)
L0045336,C036535,4. Personal Subprime (D-E)
L0045337,C036536,2. Personal Prime (A-B)
L0045338,C036537,6. SME Non-prime (C-D-E)
L0045339,C036538,1. BNPL (all grades)
L0045340,C036539,5. SME Prime (A-B)
L0045341,C036539,1. BNPL (all grades)
L0045342,C036539,1. BNPL (all grades)
L0045343,C036540,1. BNPL (all grades)
L0045344,C036541,1. BNPL (all grades)
L0045345,C036542,6. SME Non-prime (C-D-E)
L0045346,C036543,6. SME Non-prime (C-D-E)
L0045347,C036543,3. Personal Mid (C)
L0045348,C036544,2. Personal Prime (A-B)
L0045349,C036545,2. Personal Prime (A-B)
L0045350,C036546,4. Personal Subprime (D-E)
L0045351,C036547,4. Personal Subprime (D-E)
L0045352,C036548,1. BNPL (all grades)
L0045353,C036549,3. Personal Mid (C)
L0045354,C036549,1. BNPL (all grades)
L0045355,C036550,3. Personal Mid (C)
L0045356,C036551,4. Personal Subprime (D-E)
L0045357,C036551,6. SME Non-prime (C-D-E)
L0045358,C036552,1. BNPL (all grades)
L0045359,C036553,2. Personal Prime (A-B)
L0045360,C036554,2. Personal Prime (A-B)
L0045361,C036554,1. BNPL (all grades)
L0045362,C036555,4. Personal Subprime (D-E)
L0045363,C036556,1. BNPL (all grades)
L0045364,C036556,1. BNPL (all grades)
L0045365,C036557,4. Personal Subprime (D-E)
L0045366,C036557,6. SME Non-prime (C-D-E)
L0045367,C036558,3. Personal Mid (C)
L0045368,C036559,1. BNPL (all grades)
L0045369,C036560,6. SME Non-prime (C-D-E)
L0045370,C036561,3. Personal Mid (C)
L0045371,C036562,6. SME Non-prime (C-D-E)
L0045372,C036563,3. Personal Mid (C)
L0045373,C036564,1. BNPL (all grades)
L0045374,C036565,1. BNPL (all grades)
L0045375,C036565,3. Personal Mid (C)
L0045376,C036566,2. Personal Prime (A-B)
L0045377,C036567,6. SME Non-prime (C-D-E)
L0045378,C036567,1. BNPL (all grades)
L0045379,C036568,4. Personal Subprime (D-E)
L0045380,C036569,1. BNPL (all grades)
L0045381,C036569,1. BNPL (all grades)
L0045382,C036570,1. BNPL (all grades)
L0045383,C036571,2. Personal Prime (A-B)
L0045384,C036572,5. SME Prime (A-B)
L0045385,C036573,1. BNPL (all grades)
L0045386,C036574,1. BNPL (all grades)
L0045387,C036575,4. Personal Subprime (D-E)
L0045388,C036576,6. SME Non-prime (C-D-E)
L0045389,C036577,1. BNPL (all grades)
L0045390,C036578,1. BNPL (all grades)
L0045391,C036579,1. BNPL (all grades)
L0045392,C036579,1. BNPL (all grades)
L0045393,C036580,1. BNPL (all grades)
L0045394,C036581,3. Personal Mid (C)
L0045395,C036582,4. Personal Subprime (D-E)
L0045396,C036583,3. Personal Mid (C)
L0045397,C036584,5. SME Prime (A-B)
L0045398,C036585,1. BNPL (all grades)
L0045399,C036586,5. SME Prime (A-B)
L0045400,C036587,2. Personal Prime (A-B)
L0045401,C036588,2. Personal Prime (A-B)
L0045402,C036589,1. BNPL (all grades)
L0045403,C036590,1. BNPL (all grades)
L0045404,C036590,3. Personal Mid (C)
L0045405,C036591,2. Personal Prime (A-B)
L0045406,C036592,2. Personal Prime (A-B)
L0045407,C036593,4. Personal Subprime (D-E)
L0045408,C036594,4. Personal Subprime (D-E)
L0045409,C036594,4. Personal Subprime (D-E)
L0045410,C036595,6. SME Non-prime (C-D-E)
L0045411,C036596,1. BNPL (all grades)
L0045412,C036597,3. Personal Mid (C)
L0045413,C036598,4. Personal Subprime (D-E)
L0045414,C036598,4. Personal Subprime (D-E)
L0045415,C036599,3. Personal Mid (C)
L0045416,C036599,6. SME Non-prime (C-D-E)
L0045417,C036600,2. Personal Prime (A-B)
L0045418,C036601,2. Personal Prime (A-B)
L0045419,C036602,1. BNPL (all grades)
L0045420,C036603,1. BNPL (all grades)
L0045421,C036604,4. Personal Subprime (D-E)
L0045422,C036605,1. BNPL (all grades)
L0045423,C036605,2. Personal Prime (A-B)
L0045424,C036605,5. SME Prime (A-B)
L0045425,C036606,4. Personal Subprime (D-E)
L0045426,C036607,4. Personal Subprime (D-E)
L0045427,C036608,1. BNPL (all grades)
L0045428,C036609,6. SME Non-prime (C-D-E)
L0045429,C036610,1. BNPL (all grades)
L0045430,C036611,1. BNPL (all grades)
L0045431,C036612,6. SME Non-prime (C-D-E)
L0045432,C036613,4. Personal Subprime (D-E)
L0045433,C036614,4. Personal Subprime (D-E)
L0045434,C036615,5. SME Prime (A-B)
L0045435,C036616,6. SME Non-prime (C-D-E)
L0045436,C036617,1. BNPL (all grades)
L0045437,C036617,3. Personal Mid (C)
L0045438,C036618,2. Personal Prime (A-B)
L0045439,C036619,1. BNPL (all grades)
L0045440,C036620,1. BNPL (all grades)
L0045441,C036621,1. BNPL (all grades)
L0045442,C036622,6. SME Non-prime (C-D-E)
L0045443,C036623,1. BNPL (all grades)
L0045444,C036624,2. Personal Prime (A-B)
L0045445,C036624,2. Personal Prime (A-B)
L0045446,C036624,1. BNPL (all grades)
L0045447,C036625,1. BNPL (all grades)
L0045448,C036626,1. BNPL (all grades)
L0045449,C036627,1. BNPL (all grades)
L0045450,C036628,1. BNPL (all grades)
L0045451,C036629,1. BNPL (all grades)
L0045452,C036629,4. Personal Subprime (D-E)
L0045453,C036630,1. BNPL (all grades)
L0045454,C036630,2. Personal Prime (A-B)
L0045455,C036631,3. Personal Mid (C)
L0045456,C036632,6. SME Non-prime (C-D-E)
L0045457,C036633,6. SME Non-prime (C-D-E)
L0045458,C036633,6. SME Non-prime (C-D-E)
L0045459,C036634,1. BNPL (all grades)
L0045460,C036635,2. Personal Prime (A-B)
L0045461,C036636,6. SME Non-prime (C-D-E)
L0045462,C036636,1. BNPL (all grades)
L0045463,C036637,1. BNPL (all grades)
L0045464,C036638,1. BNPL (all grades)
L0045465,C036639,2. Personal Prime (A-B)
L0045466,C036640,5. SME Prime (A-B)
L0045467,C036641,3. Personal Mid (C)
L0045468,C036642,6. SME Non-prime (C-D-E)
L0045469,C036643,1. BNPL (all grades)
L0045470,C036644,3. Personal Mid (C)
L0045471,C036644,1. BNPL (all grades)
L0045472,C036645,5. SME Prime (A-B)
L0045473,C036646,1. BNPL (all grades)
L0045474,C036647,6. SME Non-prime (C-D-E)
L0045475,C036648,6. SME Non-prime (C-D-E)
L0045476,C036649,6. SME Non-prime (C-D-E)
L0045477,C036650,6. SME Non-prime (C-D-E)
L0045478,C036650,6. SME Non-prime (C-D-E)
L0045479,C036650,1. BNPL (all grades)
L0045480,C036651,1. BNPL (all grades)
L0045481,C036651,1. BNPL (all grades)
L0045482,C036652,4. Personal Subprime (D-E)
L0045483,C036652,3. Personal Mid (C)
L0045484,C036652,3. Personal Mid (C)
L0045485,C036653,3. Personal Mid (C)
L0045486,C036654,1. BNPL (all grades)
L0045487,C036655,3. Personal Mid (C)
L0045488,C036656,6. SME Non-prime (C-D-E)
L0045489,C036656,6. SME Non-prime (C-D-E)
L0045490,C036656,1. BNPL (all grades)
L0045491,C036657,2. Personal Prime (A-B)
L0045492,C036658,5. SME Prime (A-B)
L0045493,C036658,2. Personal Prime (A-B)
L0045494,C036659,2. Personal Prime (A-B)
L0045495,C036660,6. SME Non-prime (C-D-E)
L0045496,C036661,4. Personal Subprime (D-E)
L0045497,C036661,1. BNPL (all grades)
L0045498,C036662,2. Personal Prime (A-B)
L0045499,C036663,6. SME Non-prime (C-D-E)
L0045500,C036663,4. Personal Subprime (D-E)
L0045501,C036663,1. BNPL (all grades)
L0045502,C036664,6. SME Non-prime (C-D-E)
L0045503,C036665,3. Personal Mid (C)
L0045504,C036666,6. SME Non-prime (C-D-E)
L0045505,C036667,4. Personal Subprime (D-E)
L0045506,C036668,3. Personal Mid (C)
L0045507,C036669,4. Personal Subprime (D-E)
L0045508,C036670,1. BNPL (all grades)
L0045509,C036671,3. Personal Mid (C)
L0045510,C036672,1. BNPL (all grades)
L0045511,C036673,4. Personal Subprime (D-E)
L0045512,C036674,1. BNPL (all grades)
L0045513,C036674,5. SME Prime (A-B)
L0045514,C036675,2. Personal Prime (A-B)
L0045515,C036676,4. Personal Subprime (D-E)
L0045516,C036677,5. SME Prime (A-B)
L0045517,C036678,1. BNPL (all grades)
L0045518,C036679,4. Personal Subprime (D-E)
L0045519,C036680,1. BNPL (all grades)
L0045520,C036681,2. Personal Prime (A-B)
L0045521,C036682,2. Personal Prime (A-B)
L0045522,C036683,1. BNPL (all grades)
L0045523,C036684,1. BNPL (all grades)
L0045524,C036685,2. Personal Prime (A-B)
L0045525,C036685,1. BNPL (all grades)
L0045526,C036685,2. Personal Prime (A-B)
L0045527,C036686,2. Personal Prime (A-B)
L0045528,C036687,2. Personal Prime (A-B)
L0045529,C036688,6. SME Non-prime (C-D-E)
L0045530,C036689,1. BNPL (all grades)
L0045531,C036690,2. Personal Prime (A-B)
L0045532,C036691,6. SME Non-prime (C-D-E)
L0045533,C036691,6. SME Non-prime (C-D-E)
L0045534,C036692,1. BNPL (all grades)
L0045535,C036693,1. BNPL (all grades)
L0045536,C036694,2. Personal Prime (A-B)
L0045537,C036695,3. Personal Mid (C)
L0045538,C036696,1. BNPL (all grades)
L0045539,C036696,3. Personal Mid (C)
L0045540,C036697,1. BNPL (all grades)
L0045541,C036698,1. BNPL (all grades)
L0045542,C036699,1. BNPL (all grades)
L0045543,C036699,1. BNPL (all grades)
L0045544,C036699,2. Personal Prime (A-B)
L0045545,C036700,1. BNPL (all grades)
L0045546,C036701,1. BNPL (all grades)
L0045547,C036701,4. Personal Subprime (D-E)
L0045548,C036702,1. BNPL (all grades)
L0045549,C036703,5. SME Prime (A-B)
L0045550,C036704,6. SME Non-prime (C-D-E)
L0045551,C036705,3. Personal Mid (C)
L0045552,C036706,3. Personal Mid (C)
L0045553,C036706,6. SME Non-prime (C-D-E)
L0045554,C036707,4. Personal Subprime (D-E)
L0045555,C036708,1. BNPL (all grades)
L0045556,C036709,1. BNPL (all grades)
L0045557,C036710,1. BNPL (all grades)
L0045558,C036711,6. SME Non-prime (C-D-E)
L0045559,C036712,1. BNPL (all grades)
