loan_id,customer_id,segment,product_type,obs_month,dpd_current,ews_score,band,is_behavioural_distress,recommended_action
L0039692,C031981,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039700,C031989,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039708,C031993,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039719,C032003,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039735,C032017,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039777,C032051,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039778,C032051,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039823,C032087,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039836,C032098,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039861,C032118,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039886,C032137,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039926,C032165,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039969,C032200,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039991,C032217,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039998,C032222,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039999,C032222,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040009,C032230,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040065,C032272,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040118,C032316,1. BNPL (grade A-C),BNPL,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040122,C032320,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040199,C032384,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040200,C032384,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040201,C032384,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040282,C032449,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040305,C032470,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040363,C032514,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040433,C032570,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040436,C032572,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040485,C032616,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040486,C032616,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040496,C032625,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040624,C032728,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040631,C032733,1. BNPL (grade A-C),BNPL,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040649,C032750,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040676,C032772,1. BNPL (grade A-C),BNPL,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0040684,C032779,1. BNPL (grade A-C),BNPL,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040734,C032819,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040751,C032833,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040773,C032851,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040812,C032883,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040851,C032919,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040910,C032967,3. Personal Non-prime (C-E),Personal,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0040912,C032969,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0040993,C033037,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041023,C033061,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041052,C033083,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041053,C033084,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041061,C033091,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041164,C033177,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041175,C033185,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041204,C033207,3. Personal Non-prime (C-E),Personal,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0041239,C033234,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041258,C033251,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041369,C033335,2. Personal Prime (A-B),Personal,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0041372,C033338,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041393,C033353,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041423,C033377,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041425,C033378,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041483,C033427,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041507,C033448,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041529,C033467,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041561,C033493,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041568,C033500,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041584,C033514,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041606,C033529,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041754,C033650,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041784,C033673,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041815,C033702,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041826,C033711,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041869,C033747,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041898,C033772,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041918,C033790,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041936,C033806,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041937,C033806,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041973,C033834,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041975,C033834,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0041983,C033839,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042015,C033862,1. BNPL (grade A-C),BNPL,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042140,C033963,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042215,C034020,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042237,C034038,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042268,C034061,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042282,C034073,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042297,C034086,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042311,C034099,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042315,C034102,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042357,C034136,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042384,C034155,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042441,C034204,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042442,C034204,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042497,C034246,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042509,C034256,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042517,C034264,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042521,C034268,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042574,C034308,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042575,C034309,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042576,C034310,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042592,C034323,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042601,C034329,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042608,C034336,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042621,C034347,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042626,C034351,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042642,C034365,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042662,C034380,1. BNPL (grade A-C),BNPL,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042666,C034383,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042740,C034441,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042757,C034454,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042816,C034506,1. BNPL (grade A-C),BNPL,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042847,C034529,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042885,C034556,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042917,C034584,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042925,C034590,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042958,C034621,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042986,C034641,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0042999,C034652,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043020,C034668,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043044,C034688,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043083,C034717,3. Personal Non-prime (C-E),Personal,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0043102,C034730,1. BNPL (grade A-C),BNPL,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043120,C034746,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043136,C034758,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043153,C034772,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043176,C034791,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043230,C034832,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043247,C034848,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043253,C034854,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043323,C034908,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043333,C034916,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043334,C034917,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043452,C035014,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043463,C035023,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043471,C035028,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043489,C035044,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043496,C035051,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043497,C035051,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043502,C035054,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043524,C035072,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043537,C035083,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043554,C035098,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043564,C035105,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043591,C035129,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043603,C035140,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043604,C035140,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043670,C035185,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043675,C035190,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043746,C035250,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043760,C035262,1. BNPL (grade A-C),BNPL,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043791,C035287,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043825,C035313,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043834,C035321,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043858,C035342,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043890,C035368,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043899,C035376,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043900,C035376,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043908,C035382,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043918,C035389,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043924,C035395,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043934,C035404,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0043986,C035446,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044009,C035464,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044014,C035469,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044017,C035472,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044069,C035512,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044079,C035521,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044109,C035541,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044174,C035593,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044248,C035654,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044291,C035691,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044377,C035761,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044391,C035771,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044398,C035776,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044455,C035825,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044465,C035833,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044485,C035852,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044542,C035898,2. Personal Prime (A-B),Personal,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0044543,C035899,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044661,C035998,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044663,C036000,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044677,C036010,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044692,C036020,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044706,C036032,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044759,C036072,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044775,C036083,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044796,C036101,2. Personal Prime (A-B),Personal,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0044824,C036124,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044825,C036124,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044828,C036126,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044851,C036145,3. Personal Non-prime (C-E),Personal,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0044881,C036170,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044897,C036183,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044925,C036202,3. Personal Non-prime (C-E),Personal,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0044926,C036202,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044932,C036207,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044954,C036227,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0044994,C036258,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0045011,C036272,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0045033,C036289,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0045056,C036308,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0045100,C036341,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0045107,C036348,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0045111,C036352,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
