customer_id,region_type,income_proxy_band,employment_type,age,first_time_borrower,credit_quality_indicator,acquisition_channel,cac
C031254,Semi-urban,Mid,Salaried,31,0,B,Partner-embedded,561
C031255,Urban,Mid,Salaried,47,0,A,Referral,417
C031256,Urban,Low,Self-employed,33,1,B,Digital ads,1356
C031257,Urban,High,Salaried,25,1,A,Partner-embedded,491
C031258,Semi-urban,Mid,Salaried,29,1,B,Digital ads,1457
C031259,Semi-urban,High,Informal,32,0,B,Referral,285
C031260,Urban,Mid,Informal,30,0,C,Digital ads,923
C031261,Urban,Mid,Gig,19,1,D,Partner-embedded,853
C031262,Urban,Mid,Salaried,38,0,A,Digital ads,1212
C031263,Urban,Low,Gig,29,0,A,Digital ads,961
C031264,Urban,Mid,Gig,28,0,C,Partner-embedded,596
C031265,Semi-urban,High,Salaried,32,0,C,Digital ads,1045
C031266,Semi-urban,Low,Self-employed,42,0,C,Partner-embedded,728
C031267,Semi-urban,High,Salaried,19,1,A,Digital ads,921
C031268,Rural,Low,Gig,29,1,D,Digital ads,834
C031269,Semi-urban,Mid,Self-employed,37,0,C,Digital ads,900
C031270,Semi-urban,High,Self-employed,36,0,A,DSA,1149
C031271,Semi-urban,Mid,Self-employed,32,1,D,Partner-embedded,498
C031272,Rural,Mid,Self-employed,22,0,D,DSA,1223
C031273,Urban,High,Salaried,22,0,A,Partner-embedded,663
C031274,Semi-urban,Mid,Salaried,41,0,C,DSA,1415
C031275,Semi-urban,Mid,Salaried,19,1,B,Partner-embedded,849
C031276,Rural,Low,Self-employed,31,0,E,Digital ads,1330
C031277,Urban,Mid,Gig,52,0,B,Digital ads,1353
C031278,Urban,Mid,Salaried,30,0,C,DSA,1336
C031279,Semi-urban,Mid,Salaried,27,1,B,Partner-embedded,474
C031280,Semi-urban,Low,Gig,28,1,D,Digital ads,969
C031281,Semi-urban,High,Salaried,35,1,C,Organic,147
C031282,Semi-urban,Low,Salaried,36,1,A,Partner-embedded,540
C031283,Semi-urban,Mid,Self-employed,25,1,C,DSA,915
C031284,Semi-urban,Mid,Self-employed,20,0,C,Partner-embedded,451
C031285,Urban,Low,Gig,31,0,B,Organic,169
C031286,Rural,Low,Gig,27,0,D,Referral,261
C031287,Urban,Mid,Salaried,27,1,B,Digital ads,1057
C031288,Semi-urban,Low,Gig,27,1,E,Partner-embedded,621
C031289,Urban,Mid,Salaried,39,0,A,Organic,162
C031290,Urban,High,Self-employed,24,1,B,Digital ads,1157
C031291,Urban,Mid,Gig,34,0,C,Organic,171
C031292,Semi-urban,High,Salaried,43,0,B,Partner-embedded,596
C031293,Semi-urban,Low,Salaried,31,0,A,Partner-embedded,612
C031294,Urban,Low,Salaried,21,0,D,Partner-embedded,490
C031295,Urban,Mid,Gig,38,0,A,Partner-embedded,615
C031296,Urban,High,Self-employed,34,0,A,Organic,208
C031297,Urban,Mid,Informal,23,0,E,DSA,676
C031298,Semi-urban,Mid,Informal,28,0,E,Digital ads,1321
C031299,Urban,Mid,Self-employed,30,0,B,Digital ads,1388
C031300,Semi-urban,Low,Self-employed,21,0,B,Digital ads,869
C031301,Rural,Mid,Informal,30,0,B,Digital ads,1524
C031302,Semi-urban,Mid,Gig,26,1,A,Digital ads,1269
C031303,Semi-urban,Mid,Self-employed,21,1,C,Digital ads,1142
C031304,Rural,Mid,Self-employed,27,0,B,Digital ads,1329
C031305,Rural,Mid,Salaried,22,1,B,Referral,370
C031306,Urban,Mid,Salaried,18,0,D,Digital ads,901
C031307,Urban,Low,Salaried,36,0,B,Digital ads,1383
C031308,Urban,Mid,Gig,36,1,C,Digital ads,1583
C031309,Semi-urban,Mid,Salaried,38,0,C,Partner-embedded,688
C031310,Urban,High,Salaried,27,0,C,Organic,169
C031311,Urban,Mid,Salaried,37,0,A,Organic,211
C031312,Rural,Mid,Self-employed,35,1,D,Organic,151
C031313,Urban,High,Salaried,27,1,A,Partner-embedded,721
C031314,Semi-urban,High,Informal,23,1,C,Digital ads,1802
C031315,Semi-urban,Low,Gig,27,0,D,Digital ads,1723
C031316,Semi-urban,Mid,Salaried,46,0,C,Digital ads,1092
C031317,Semi-urban,Low,Gig,47,1,D,Partner-embedded,736
C031318,Semi-urban,Mid,Salaried,23,1,B,Digital ads,1342
C031319,Semi-urban,High,Salaried,22,1,A,Digital ads,1183
C031320,Semi-urban,High,Self-employed,30,0,E,Digital ads,1303
C031321,Urban,Low,Salaried,21,0,D,Organic,141
C031322,Rural,Low,Gig,38,1,E,DSA,711
C031323,Urban,Mid,Salaried,51,0,D,Referral,417
C031324,Semi-urban,Mid,Informal,23,1,D,Partner-embedded,473
C031325,Urban,Mid,Informal,26,1,B,DSA,953
C031326,Semi-urban,High,Salaried,38,0,C,Digital ads,1033
C031327,Semi-urban,Low,Salaried,26,0,D,Digital ads,1212
C031328,Semi-urban,Mid,Gig,45,0,E,Partner-embedded,608
C031329,Semi-urban,Mid,Self-employed,56,0,B,Partner-embedded,621
C031330,Semi-urban,Mid,Self-employed,32,0,C,Digital ads,1098
C031331,Urban,Low,Self-employed,24,0,D,Partner-embedded,656
C031332,Semi-urban,Mid,Informal,43,0,C,Digital ads,1010
C031333,Semi-urban,High,Salaried,30,0,C,Partner-embedded,556
C031334,Rural,Mid,Gig,57,0,E,Referral,427
C031335,Semi-urban,High,Informal,19,1,C,Digital ads,1052
C031336,Urban,Low,Self-employed,42,0,D,Digital ads,1053
C031337,Semi-urban,Mid,Informal,41,0,B,Partner-embedded,427
C031338,Urban,Low,Gig,33,0,E,Partner-embedded,485
C031339,Semi-urban,Low,Self-employed,29,0,E,DSA,1244
C031340,Rural,Low,Salaried,29,0,C,Digital ads,1842
C031341,Semi-urban,Low,Self-employed,42,1,D,Organic,186
C031342,Urban,Low,Gig,29,0,C,DSA,1162
C031343,Semi-urban,High,Salaried,51,0,B,Partner-embedded,736
C031344,Urban,Low,Self-employed,22,0,E,Digital ads,873
C031345,Rural,Low,Salaried,34,0,C,Referral,297
C031346,Semi-urban,Low,Salaried,34,0,B,Referral,227
C031347,Urban,Mid,Gig,42,0,C,Referral,211
C031348,Urban,Low,Self-employed,34,0,A,Partner-embedded,732
C031349,Semi-urban,Mid,Salaried,21,0,C,Digital ads,1321
C031350,Urban,High,Self-employed,28,0,B,Digital ads,1572
C031351,Urban,Mid,Gig,39,1,A,Organic,209
C031352,Semi-urban,Mid,Salaried,37,1,C,DSA,1595
C031353,Semi-urban,Low,Self-employed,32,0,B,Digital ads,1024
C031354,Semi-urban,Low,Salaried,30,0,B,Digital ads,1415
C031355,Urban,Low,Self-employed,38,1,B,Referral,576
C031356,Rural,Mid,Self-employed,26,0,C,DSA,1010
C031357,Semi-urban,Mid,Gig,39,1,A,Organic,159
C031358,Urban,High,Salaried,32,0,B,Digital ads,1368
C031359,Semi-urban,High,Gig,27,0,C,DSA,930
C031360,Urban,High,Self-employed,34,0,C,Digital ads,1121
C031361,Semi-urban,High,Self-employed,29,1,B,DSA,904
C031362,Urban,Mid,Salaried,30,1,C,Organic,191
C031363,Semi-urban,High,Informal,30,1,D,Digital ads,1517
C031364,Urban,Mid,Gig,28,1,D,Partner-embedded,659
C031365,Semi-urban,Mid,Salaried,33,0,B,Organic,113
C031366,Urban,Mid,Self-employed,20,0,B,Referral,290
C031367,Semi-urban,Mid,Self-employed,21,1,E,Digital ads,1098
C031368,Semi-urban,Low,Salaried,41,0,D,Digital ads,1061
C031369,Semi-urban,High,Informal,42,1,B,DSA,761
C031370,Urban,Low,Self-employed,31,0,B,Digital ads,1277
C031371,Semi-urban,Low,Self-employed,43,0,B,DSA,893
C031372,Semi-urban,Low,Salaried,29,1,D,Partner-embedded,677
C031373,Semi-urban,Mid,Salaried,28,1,B,Digital ads,1238
C031374,Urban,Low,Informal,31,0,C,Partner-embedded,561
C031375,Semi-urban,Mid,Salaried,48,0,A,Referral,324
C031376,Urban,Mid,Informal,47,0,B,DSA,969
C031377,Rural,Mid,Gig,23,0,D,Digital ads,804
C031378,Urban,Low,Self-employed,27,1,C,Partner-embedded,602
C031379,Urban,Low,Salaried,40,1,D,DSA,1165
C031380,Urban,Mid,Salaried,56,0,B,Digital ads,1547
C031381,Urban,Low,Informal,33,1,D,Partner-embedded,527
C031382,Urban,Mid,Salaried,28,0,A,Organic,177
C031383,Urban,Low,Gig,31,1,D,Digital ads,1071
C031384,Rural,Mid,Informal,37,0,C,Partner-embedded,687
C031385,Rural,Low,Salaried,31,1,B,Organic,148
C031386,Urban,High,Self-employed,36,1,B,Partner-embedded,557
C031387,Semi-urban,Mid,Informal,30,0,D,Organic,137
C031388,Semi-urban,High,Informal,23,0,B,Digital ads,1473
C031389,Semi-urban,High,Self-employed,25,1,C,Organic,125
C031390,Urban,High,Salaried,21,0,C,Referral,341
C031391,Rural,Low,Salaried,28,0,D,DSA,905
C031392,Semi-urban,High,Salaried,31,0,D,Digital ads,1078
C031393,Semi-urban,Mid,Salaried,27,0,C,DSA,1061
C031394,Urban,Low,Salaried,24,0,D,Digital ads,1070
C031395,Urban,Low,Salaried,32,0,A,Organic,133
C031396,Semi-urban,Mid,Salaried,27,0,A,Digital ads,1310
C031397,Urban,Low,Salaried,25,0,C,Digital ads,1415
C031398,Urban,Mid,Salaried,36,0,B,Partner-embedded,858
C031399,Urban,High,Gig,38,1,B,Referral,311
C031400,Rural,Mid,Informal,39,0,D,Organic,218
C031401,Urban,High,Self-employed,24,0,D,Digital ads,1528
C031402,Urban,Mid,Salaried,19,1,B,Digital ads,1275
C031403,Semi-urban,High,Gig,36,0,B,DSA,1236
C031404,Urban,Low,Self-employed,25,0,C,Digital ads,1288
C031405,Semi-urban,High,Informal,27,1,E,Referral,303
C031406,Urban,Low,Self-employed,29,1,D,Digital ads,2200
C031407,Semi-urban,Mid,Gig,29,0,B,Referral,397
C031408,Urban,Low,Salaried,24,0,C,Referral,320
C031409,Urban,Mid,Salaried,36,1,D,Partner-embedded,611
C031410,Urban,Mid,Salaried,29,0,A,Partner-embedded,762
C031411,Rural,High,Salaried,34,0,B,Organic,102
C031412,Urban,High,Salaried,24,0,D,Digital ads,979
C031413,Semi-urban,High,Salaried,31,1,C,Digital ads,1137
C031414,Urban,Mid,Gig,31,0,C,Digital ads,1401
C031415,Urban,High,Self-employed,33,0,B,Digital ads,1298
C031416,Rural,High,Salaried,35,0,D,Digital ads,2079
C031417,Urban,Low,Gig,33,1,D,Digital ads,938
C031418,Urban,Mid,Self-employed,32,0,D,Digital ads,1177
C031419,Urban,Mid,Gig,22,1,C,Digital ads,1495
C031420,Semi-urban,Mid,Self-employed,31,0,E,Digital ads,1701
C031421,Semi-urban,Mid,Self-employed,62,0,B,Partner-embedded,765
C031422,Urban,Mid,Salaried,44,0,B,Digital ads,1171
C031423,Semi-urban,Mid,Informal,27,0,D,Organic,160
C031424,Urban,Mid,Informal,43,0,C,Partner-embedded,430
C031425,Semi-urban,Mid,Salaried,47,0,A,Organic,154
C031426,Urban,High,Informal,28,0,B,Partner-embedded,506
C031427,Urban,Mid,Gig,28,1,D,DSA,886
C031428,Rural,Low,Self-employed,31,0,C,DSA,1074
C031429,Semi-urban,High,Salaried,39,0,A,Digital ads,1160
C031430,Urban,Mid,Self-employed,36,0,D,Digital ads,1119
C031431,Semi-urban,Mid,Self-employed,20,0,C,DSA,868
C031432,Urban,High,Self-employed,28,0,A,Digital ads,953
C031433,Semi-urban,High,Self-employed,33,0,B,Referral,258
C031434,Semi-urban,High,Salaried,44,0,D,Organic,162
C031435,Urban,Low,Informal,20,0,D,Digital ads,1319
C031436,Semi-urban,Mid,Salaried,25,1,C,Partner-embedded,757
C031437,Urban,Low,Salaried,25,0,C,DSA,944
C031438,Urban,High,Self-employed,28,1,B,Partner-embedded,774
C031439,Semi-urban,High,Self-employed,31,0,D,Referral,258
C031440,Urban,Mid,Self-employed,32,1,B,Referral,378
C031441,Urban,High,Salaried,22,0,D,DSA,1054
C031442,Rural,Mid,Self-employed,41,1,D,Partner-embedded,588
C031443,Urban,Low,Self-employed,25,0,A,Digital ads,1176
C031444,Urban,Mid,Gig,41,0,E,DSA,1128
C031445,Urban,High,Informal,39,0,D,Digital ads,1034
C031446,Urban,Mid,Salaried,22,1,D,Digital ads,1090
C031447,Urban,Mid,Salaried,45,0,C,Digital ads,919
C031448,Semi-urban,Mid,Self-employed,23,1,C,Organic,152
C031449,Urban,Low,Salaried,37,0,C,DSA,1136
C031450,Rural,High,Gig,31,0,C,Partner-embedded,563
C031451,Urban,Mid,Salaried,27,0,A,Partner-embedded,779
C031452,Urban,Low,Informal,35,0,D,Partner-embedded,590
C031453,Urban,Low,Salaried,34,0,B,Digital ads,1394
C031454,Semi-urban,High,Self-employed,21,0,A,Partner-embedded,725
C031455,Semi-urban,High,Salaried,20,1,C,Digital ads,1244
C031456,Semi-urban,Mid,Salaried,41,0,C,Partner-embedded,516
C031457,Urban,Low,Informal,28,1,B,Digital ads,1432
C031458,Semi-urban,Mid,Gig,54,1,C,Referral,423
C031459,Rural,Low,Self-employed,26,0,E,Partner-embedded,786
C031460,Urban,High,Self-employed,44,0,A,Digital ads,1086
C031461,Urban,Low,Gig,23,0,E,Referral,342
C031462,Semi-urban,Mid,Gig,26,0,E,Organic,142
C031463,Urban,Low,Informal,30,1,D,DSA,824
C031464,Semi-urban,Mid,Salaried,22,1,B,Organic,181
C031465,Semi-urban,Low,Self-employed,29,0,B,Digital ads,1112
C031466,Semi-urban,Mid,Informal,19,0,C,Digital ads,1331
C031467,Urban,High,Gig,21,0,D,Digital ads,759
C031468,Semi-urban,Low,Salaried,32,0,A,Digital ads,935
C031469,Semi-urban,Mid,Salaried,20,0,A,Organic,187
C031470,Urban,Low,Informal,33,1,C,Digital ads,1432
C031471,Semi-urban,Mid,Salaried,22,1,C,Partner-embedded,401
C031472,Urban,Low,Gig,22,0,D,Organic,148
C031473,Rural,Mid,Self-employed,36,0,B,Referral,407
C031474,Rural,Low,Salaried,32,1,B,Organic,138
C031475,Semi-urban,Mid,Salaried,20,0,B,Partner-embedded,578
C031476,Semi-urban,Mid,Salaried,23,1,A,Partner-embedded,635
C031477,Semi-urban,High,Salaried,28,1,C,DSA,658
C031478,Semi-urban,Mid,Gig,27,1,B,Organic,176
C031479,Rural,Mid,Gig,26,1,A,Referral,345
C031480,Rural,Low,Self-employed,30,0,D,Digital ads,985
C031481,Semi-urban,Low,Informal,23,0,D,Referral,322
C031482,Urban,High,Self-employed,24,1,A,DSA,933
C031483,Urban,High,Salaried,21,0,B,Referral,198
C031484,Semi-urban,Low,Self-employed,34,1,B,Referral,307
C031485,Urban,Mid,Self-employed,24,1,A,Referral,359
C031486,Semi-urban,Low,Self-employed,22,0,C,Referral,318
C031487,Rural,High,Gig,37,1,D,Digital ads,1362
C031488,Semi-urban,Mid,Salaried,25,0,C,Organic,154
C031489,Semi-urban,Low,Gig,29,1,E,Organic,155
C031490,Urban,Mid,Informal,45,0,B,Organic,182
C031491,Urban,Mid,Salaried,21,1,C,Digital ads,1353
C031492,Urban,Low,Gig,26,0,B,DSA,1247
C031493,Urban,Mid,Gig,45,0,D,Partner-embedded,575
C031494,Rural,Mid,Salaried,28,1,C,Organic,144
C031495,Urban,Mid,Salaried,38,0,C,Referral,236
C031496,Semi-urban,Low,Self-employed,25,0,E,DSA,1235
C031497,Urban,High,Salaried,33,0,A,Partner-embedded,771
C031498,Urban,Mid,Informal,64,1,E,Organic,114
C031499,Semi-urban,Mid,Salaried,27,1,D,Partner-embedded,722
C031500,Urban,Low,Salaried,25,1,C,Partner-embedded,679
C031501,Semi-urban,High,Salaried,33,0,C,Partner-embedded,478
C031502,Urban,Low,Self-employed,31,1,C,Referral,334
C031503,Semi-urban,Low,Salaried,22,1,D,DSA,965
C031504,Semi-urban,High,Self-employed,30,0,B,Digital ads,2183
C031505,Semi-urban,Mid,Salaried,30,1,C,Organic,160
C031506,Semi-urban,High,Salaried,24,0,A,Digital ads,1306
C031507,Urban,Mid,Salaried,35,1,A,Referral,254
C031508,Urban,Mid,Salaried,23,0,A,Referral,205
C031509,Urban,Mid,Self-employed,28,1,C,Partner-embedded,703
C031510,Urban,Mid,Salaried,33,1,C,Partner-embedded,725
C031511,Urban,Low,Salaried,49,0,B,Partner-embedded,598
C031512,Rural,Low,Salaried,26,0,D,Digital ads,1198
C031513,Urban,Low,Salaried,30,0,C,Digital ads,1387
C031514,Semi-urban,Mid,Self-employed,32,0,D,DSA,1006
C031515,Urban,Mid,Salaried,26,0,D,Digital ads,1045
C031516,Rural,Mid,Salaried,37,0,B,Partner-embedded,642
C031517,Semi-urban,Mid,Gig,46,0,C,Digital ads,992
C031518,Urban,Low,Self-employed,27,1,D,Partner-embedded,614
C031519,Semi-urban,Low,Salaried,32,0,E,DSA,1084
C031520,Semi-urban,Low,Salaried,26,0,C,Digital ads,1077
C031521,Semi-urban,Mid,Informal,48,1,A,Organic,142
C031522,Semi-urban,Mid,Self-employed,50,0,A,Referral,220
C031523,Rural,Low,Self-employed,24,0,D,Partner-embedded,483
C031524,Urban,Low,Informal,43,0,C,Digital ads,1285
C031525,Semi-urban,Mid,Self-employed,54,1,D,DSA,861
C031526,Urban,Mid,Informal,39,0,C,DSA,1008
C031527,Urban,High,Salaried,30,0,C,DSA,723
C031528,Semi-urban,Mid,Gig,36,0,D,Digital ads,936
C031529,Urban,Low,Self-employed,56,1,D,Digital ads,987
C031530,Semi-urban,High,Salaried,49,0,C,DSA,1010
C031531,Urban,Mid,Self-employed,26,0,A,Digital ads,1217
C031532,Urban,Low,Gig,34,1,E,Digital ads,1857
C031533,Rural,Low,Gig,36,0,B,Partner-embedded,498
C031534,Semi-urban,Low,Informal,21,0,C,Referral,277
C031535,Rural,Mid,Salaried,28,0,A,Partner-embedded,663
C031536,Urban,High,Salaried,62,0,B,Digital ads,1021
C031537,Urban,Low,Gig,35,1,D,DSA,1265
C031538,Urban,Low,Salaried,30,0,B,Digital ads,818
C031539,Urban,Low,Salaried,36,1,C,Referral,250
C031540,Semi-urban,Mid,Self-employed,37,0,B,Partner-embedded,556
C031541,Urban,Mid,Self-employed,59,0,A,Partner-embedded,455
C031542,Semi-urban,Low,Salaried,48,0,B,Digital ads,1299
C031543,Semi-urban,Mid,Gig,32,1,B,Organic,201
C031544,Urban,Mid,Gig,28,1,C,Digital ads,1090
C031545,Urban,Low,Gig,24,1,A,Digital ads,1113
C031546,Rural,Low,Gig,32,0,D,Organic,124
C031547,Semi-urban,Mid,Self-employed,30,1,C,Digital ads,1593
C031548,Rural,High,Salaried,27,0,A,Referral,296
C031549,Semi-urban,Low,Salaried,31,0,A,DSA,942
C031550,Semi-urban,High,Salaried,32,0,C,Partner-embedded,545
C031551,Urban,Low,Gig,24,0,D,Partner-embedded,383
C031552,Semi-urban,High,Self-employed,56,1,A,Organic,128
C031553,Rural,High,Gig,31,1,B,Partner-embedded,557
C031554,Semi-urban,High,Salaried,31,0,B,Digital ads,1036
C031555,Rural,Mid,Salaried,20,0,C,DSA,1145
C031556,Rural,High,Salaried,29,0,B,Digital ads,1431
C031557,Rural,High,Self-employed,42,1,C,DSA,909
C031558,Urban,Low,Salaried,24,1,C,Digital ads,1170
C031559,Urban,Low,Salaried,36,0,C,Organic,179
C031560,Urban,Mid,Gig,38,0,C,Organic,153
C031561,Urban,Mid,Self-employed,32,0,A,Organic,170
C031562,Urban,High,Salaried,29,0,A,Organic,116
C031563,Semi-urban,Low,Self-employed,44,0,C,Digital ads,1689
C031564,Semi-urban,Mid,Salaried,34,0,C,DSA,1240
C031565,Urban,Mid,Self-employed,20,0,A,Referral,201
C031566,Semi-urban,High,Gig,23,0,C,Digital ads,1139
C031567,Rural,Mid,Salaried,25,0,A,Organic,140
C031568,Semi-urban,High,Self-employed,33,1,B,Digital ads,915
C031569,Semi-urban,Mid,Salaried,29,0,C,Digital ads,1569
C031570,Urban,Mid,Salaried,24,0,B,Digital ads,683
C031571,Urban,Low,Gig,25,0,B,Digital ads,1374
C031572,Urban,High,Self-employed,19,0,B,Referral,297
C031573,Semi-urban,Low,Salaried,33,0,D,Digital ads,1282
C031574,Urban,Mid,Self-employed,20,1,E,Referral,332
C031575,Rural,Low,Salaried,26,1,B,Referral,285
C031576,Urban,High,Salaried,26,0,B,DSA,1083
C031577,Rural,High,Gig,28,0,A,Digital ads,1155
C031578,Urban,Low,Salaried,28,1,C,Organic,175
C031579,Urban,Mid,Salaried,37,0,B,Partner-embedded,443
C031580,Urban,High,Informal,24,1,D,Organic,205
C031581,Semi-urban,Low,Self-employed,23,1,C,DSA,905
C031582,Urban,Mid,Salaried,59,0,A,Referral,330
C031583,Urban,Low,Informal,31,0,C,Digital ads,1321
C031584,Semi-urban,High,Self-employed,28,1,D,Partner-embedded,508
C031585,Semi-urban,Low,Self-employed,31,0,D,Partner-embedded,463
C031586,Urban,Mid,Self-employed,27,0,B,DSA,911
C031587,Semi-urban,Low,Self-employed,23,0,D,Organic,133
C031588,Urban,High,Salaried,28,0,A,Digital ads,1282
C031589,Semi-urban,Mid,Salaried,27,0,A,Referral,297
C031590,Urban,Mid,Salaried,43,0,A,DSA,1121
C031591,Urban,Low,Self-employed,37,0,B,Digital ads,1083
C031592,Rural,Mid,Salaried,26,0,D,DSA,883
C031593,Urban,Low,Gig,27,0,C,Partner-embedded,621
C031594,Semi-urban,Low,Self-employed,40,0,D,Digital ads,2169
C031595,Semi-urban,Mid,Salaried,25,0,C,Partner-embedded,722
C031596,Rural,Low,Salaried,31,1,D,Partner-embedded,729
C031597,Semi-urban,Low,Salaried,27,1,A,Partner-embedded,554
C031598,Semi-urban,Mid,Salaried,22,0,E,Partner-embedded,560
C031599,Urban,Mid,Gig,36,0,C,DSA,957
C031600,Rural,High,Salaried,33,0,C,DSA,1401
C031601,Urban,High,Self-employed,51,1,B,Referral,312
C031602,Rural,Low,Salaried,34,1,B,Digital ads,1170
C031603,Semi-urban,Mid,Salaried,33,0,D,Digital ads,1095
C031604,Semi-urban,High,Salaried,33,1,C,Partner-embedded,505
C031605,Urban,Mid,Self-employed,25,0,B,Partner-embedded,528
C031606,Semi-urban,Mid,Self-employed,31,0,E,DSA,825
C031607,Semi-urban,Mid,Informal,28,1,B,Digital ads,1868
C031608,Urban,Low,Salaried,33,1,D,Digital ads,1412
C031609,Semi-urban,Mid,Self-employed,35,1,C,Partner-embedded,573
C031610,Urban,Low,Salaried,40,0,A,Digital ads,1116
C031611,Urban,Mid,Self-employed,23,1,C,Organic,155
C031612,Urban,Low,Salaried,39,0,D,Digital ads,1231
C031613,Semi-urban,Mid,Informal,30,0,C,Referral,295
C031614,Urban,Low,Salaried,33,0,B,Organic,177
C031615,Urban,Low,Self-employed,23,1,A,Digital ads,1286
C031616,Rural,Mid,Gig,29,0,B,Partner-embedded,632
C031617,Urban,High,Salaried,33,0,C,Referral,250
C031618,Urban,Mid,Salaried,28,0,D,Referral,463
C031619,Urban,Mid,Self-employed,28,1,B,Partner-embedded,440
C031620,Semi-urban,Low,Salaried,50,0,C,Organic,138
C031621,Semi-urban,Low,Salaried,33,1,B,Digital ads,1274
C031622,Urban,Mid,Salaried,38,1,D,Organic,77
C031623,Rural,High,Self-employed,35,1,C,Organic,126
C031624,Urban,Mid,Self-employed,26,0,C,Referral,299
C031625,Urban,Mid,Salaried,36,0,A,Organic,143
C031626,Urban,Low,Self-employed,28,1,E,Partner-embedded,875
C031627,Urban,Low,Informal,60,0,C,DSA,681
C031628,Urban,Mid,Salaried,31,0,B,Digital ads,1221
C031629,Urban,Mid,Self-employed,26,0,A,Partner-embedded,387
C031630,Urban,Mid,Gig,49,0,C,Partner-embedded,499
C031631,Urban,Mid,Salaried,30,0,D,Referral,370
C031632,Semi-urban,Mid,Gig,46,1,D,DSA,1096
C031633,Urban,Mid,Salaried,45,0,A,Referral,324
C031634,Semi-urban,High,Salaried,32,0,D,Organic,162
C031635,Urban,Mid,Informal,29,1,B,Partner-embedded,694
C031636,Urban,High,Salaried,38,1,B,Partner-embedded,575
C031637,Urban,Mid,Self-employed,20,0,B,Partner-embedded,697
C031638,Semi-urban,Low,Self-employed,28,1,C,DSA,1059
C031639,Urban,High,Gig,23,0,C,Partner-embedded,499
C031640,Semi-urban,Low,Informal,26,0,B,DSA,821
C031641,Urban,High,Gig,44,0,C,Partner-embedded,505
C031642,Urban,Mid,Informal,23,1,B,DSA,1180
C031643,Urban,High,Self-employed,24,0,B,Partner-embedded,719
C031644,Urban,Low,Salaried,36,1,E,DSA,1112
C031645,Rural,Low,Informal,48,0,D,Partner-embedded,655
C031646,Semi-urban,High,Self-employed,24,0,A,Organic,172
C031647,Semi-urban,High,Salaried,25,0,B,Partner-embedded,564
C031648,Urban,Mid,Salaried,44,0,B,Organic,168
C031649,Urban,Mid,Informal,38,1,B,Digital ads,1213
C031650,Urban,Low,Salaried,23,1,C,Partner-embedded,652
C031651,Semi-urban,Low,Informal,27,1,D,DSA,839
C031652,Semi-urban,Low,Salaried,40,1,B,DSA,628
C031653,Urban,Low,Gig,50,1,E,DSA,1249
C031654,Semi-urban,Mid,Self-employed,30,0,C,Digital ads,641
C031655,Urban,High,Informal,29,0,A,Digital ads,1216
C031656,Urban,Mid,Self-employed,34,1,C,DSA,692
C031657,Semi-urban,Mid,Salaried,21,1,B,Digital ads,1041
C031658,Semi-urban,Mid,Informal,29,1,B,Referral,432
C031659,Urban,High,Self-employed,21,0,B,Referral,274
C031660,Semi-urban,Mid,Salaried,26,1,B,Referral,255
C031661,Semi-urban,High,Salaried,26,0,D,Digital ads,732
C031662,Urban,High,Informal,22,0,D,DSA,1133
C031663,Rural,Low,Self-employed,24,1,E,Digital ads,993
C031664,Semi-urban,High,Salaried,27,0,B,Digital ads,970
C031665,Urban,High,Gig,24,1,D,Referral,307
C031666,Urban,Low,Salaried,35,1,B,Digital ads,967
C031667,Semi-urban,Low,Salaried,27,1,B,Partner-embedded,633
C031668,Urban,High,Salaried,22,1,B,Referral,316
C031669,Urban,High,Salaried,27,0,C,Digital ads,1115
C031670,Semi-urban,Mid,Self-employed,22,0,B,Organic,202
C031671,Urban,Mid,Salaried,25,0,D,Partner-embedded,717
C031672,Semi-urban,Low,Salaried,22,1,E,Referral,258
C031673,Semi-urban,High,Salaried,26,0,D,Digital ads,1445
C031674,Urban,Low,Informal,33,0,D,Digital ads,1142
C031675,Urban,High,Gig,40,1,E,DSA,1136
C031676,Urban,Mid,Salaried,35,0,A,Referral,269
